CIK,dbo_eid,dbo_label,dbo_label_raw,dbo_val,net_eid,net_val,has_ifrs_dbo,ifrs_dbo_val,has_pa,pa_val,has_dim,has_cal_net,dbo_type,anomaly
00113492,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",58103053000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-1119151000.0,True,58103053000.0,True,59035119000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00113508,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,21160298499.0,dart_PostemploymentBenefitObligations,21160298499.0,False,,False,,False,False,순액(레이블),
00113526,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",3254665000000.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,2558853000000.0,True,3254665000000.0,True,695812000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00113535,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",28997785000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,23577560000.0,True,28997785000.0,True,-23577560000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00113544,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",1791318156.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,135409570.0,True,1791318156.0,True,1926727726.0,True,False,총액(DBO매핑≈IFRS_DBO),
00113562,,,,,ifrs-full_RecognisedAssetsDefinedBenefitPlan,4222775002.0,False,,False,,False,False,NetDBO만,
00113614,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,813809393.0,dart_PostemploymentBenefitObligations,813809393.0,False,,False,,False,False,순액(레이블),
00113997,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",44321490000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,26434642588.0,True,44321490000.0,True,17886847000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00114093,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,170135008.0,dart_PostemploymentBenefitObligations,170135008.0,False,,False,,False,False,순액추정(퇴직급여부채),
00114154,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",50781428750.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-56958980154.0,True,50781428750.0,True,56958980154.0,True,False,총액(DBO매핑≈IFRS_DBO),
00114552,ifrs-full_DisclosureOfDefinedBenefitPlansExplanatory,확정급여제도에대한공시[문장영역],확정급여제도에 대한 공시 [문장영역],,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-8938060000.0,False,,False,,True,False,Dimension분리형,
00114686,dart_PostemploymentBenefitObligations,종업원급여부채,종업원급여부채,303899175.0,dart_PostemploymentBenefitObligations,303899175.0,False,,False,,False,False,오분류의심,WRONG_LABEL
00114765,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,20889709799.0,dart_PostemploymentBenefitObligations,20889709799.0,False,,False,,False,False,판별불가,
00114792,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",945000000.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,7548000000.0,True,945000000.0,True,128338000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00114808,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,5026338000.0,False,,True,58109111000.0,True,False,Dimension분리형,
00115065,dart_PresentValueOfDefinedBenefitObligation,확정급여채무,확정급여채무,4361263525.0,dart_PresentValueOfDefinedBenefitObligation,4361263525.0,False,,False,,False,True,순액(cal검증),
00115287,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",58525711000.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,146612000.0,True,58525711000.0,True,47405146000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00115612,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",50214000000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,3806000000.0,True,50214000000.0,True,-46165000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00115676,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,108731925229.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,1805973633.0,False,,False,,True,False,Dimension분리형,
00115694,,,,,ifrs-full_RecognisedAssetsDefinedBenefitPlan,1237458115.0,False,,False,,False,False,NetDBO만,
00115931,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,356905392.0,dart_PostemploymentBenefitObligations,356905392.0,False,,False,,False,False,판별불가,
00115977,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",64138157000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,4948121007.0,True,64138157000.0,True,59190037000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00116268,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,6706903521.0,dart_PostemploymentBenefitObligations,6706903521.0,False,,False,,False,False,순액추정(퇴직급여부채),
00116301,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,12313801908.0,dart_PostemploymentBenefitObligations,12313801908.0,False,,False,,False,False,순액추정(퇴직급여부채),
00116426,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,331849692.0,dart_PresentValueOfDefinedBenefitObligation,331849692.0,False,,False,,False,False,총액추정(레이블),
00116824,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",133079358000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,133079358000.0,True,133079358000.0,True,139769858000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00116949,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",-199184376000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,199184376000.0,True,-199184376000.0,True,-232582710000.0,True,False,총액(DBO매핑≈IFRS_DBO),NEGATIVE_VAL
00117027,dart_PostemploymentBenefitObligations,확정급여채무,확정급여채무,10225081456.0,dart_PostemploymentBenefitObligations,10225081456.0,False,,False,,False,False,총액추정(레이블),
00117179,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,비유동순확정급여부채,비유동 순확정급여부채,3815914660.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,3742788969.0,False,,False,,False,False,순액(레이블),
00117188,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",202514000000.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,201218000000.0,True,202514000000.0,True,201218000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00117212,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",2088702000000.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,637678000000.0,True,2088702000000.0,True,1467951000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00117230,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",66868506000.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,7250598000.0,True,66868506000.0,True,59560709000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00117267,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,16301719512.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,16301719512.0,False,,False,,False,False,순액(레이블),
00117300,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,434308918.0,dart_InvestedAssetForPostemploymentBenefit,2617055705.0,False,,False,,False,False,순액추정(퇴직급여부채),
00117337,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",50996000000.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,1743976548.0,True,50996000000.0,True,47977000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00117577,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,130358784000.0,False,,True,135089306000.0,True,False,Dimension분리형,
00117601,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,140512326000.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,140512326000.0,False,,False,,False,False,순액(레이블),
00117629,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,6971762599.0,dart_PostemploymentBenefitObligations,6971762599.0,False,,False,,False,False,판별불가,
00117708,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",17956468000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,8710654000.0,True,17956468000.0,True,9245814000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00117726,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,17682444117.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,24626561517.0,False,,False,,False,False,순액추정(퇴직급여부채),
00117744,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,93608631.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,93608631.0,False,,False,,False,False,순액(레이블),
00118008,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,32412132121.0,dart_PostemploymentBenefitObligations,32412132121.0,False,,False,,False,False,순액추정(퇴직급여부채),
00118026,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,23872839843.0,False,,False,,True,False,Dimension분리형,
00118044,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,5951606148.0,dart_PresentValueOfDefinedBenefitObligation,5951606148.0,False,,False,,False,False,총액추정(레이블),
00118266,,,,,dart_InvestedAssetForPostemploymentBenefit,2480908957.0,False,,False,,False,False,NetDBO만,
00118275,dart_PostemploymentBenefitObligations,퇴직급여채무,퇴직급여채무,4445446714.0,dart_PostemploymentBenefitObligations,4445446714.0,False,,False,,False,False,판별불가,
00118284,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,508549159.0,dart_PostemploymentBenefitObligations,508549159.0,False,,False,,False,True,순액(cal검증),
00118345,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,순확정급여부채(자산),순확정급여부채(자산),-80095000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-80095000.0,False,,False,,True,False,Dimension분리형,NEGATIVE_VAL
00118451,,,,,dart_InvestedAssetForPostemploymentBenefit,42053898.0,False,,False,,False,False,NetDBO만,
00118521,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,24100939.0,dart_PostemploymentBenefitObligations,24100939.0,False,,False,,False,False,순액추정(퇴직급여부채),
00118804,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",94053512000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-81958205000.0,True,94053512000.0,True,81958205000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00118965,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,4735254626.0,dart_PostemploymentBenefitObligations,4735254626.0,False,,False,,False,False,판별불가,
00119007,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",63304246000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,9126983000.0,True,63304246000.0,True,9126983000.0,False,False,총액(DBO매핑≈IFRS_DBO),
00119140,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",68234539000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,29282643000.0,True,68234539000.0,True,38951896000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00119195,dart_PresentValueOfDefinedBenefitObligation,확정급여채무,확정급여채무,6106801245.0,dart_PresentValueOfDefinedBenefitObligation,6106801245.0,False,,False,,False,False,총액추정(레이블),
00119672,dart_PresentValueOfDefinedBenefitObligation,확정급여부채,확정급여부채,13400948739.0,dart_PresentValueOfDefinedBenefitObligation,13400948739.0,False,,False,,False,False,판별불가,
00120021,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,152324000000.0,ifrs-full_ContributionsToPlanByEmployerNetDefinedBenefitLiabilityAsset,16952000000.0,False,,False,,True,False,Dimension분리형,
00120030,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",539491000000.0,ifrs-full_DisclosureOfDefinedBenefitPlansExplanatory,,True,539491000000.0,True,570299000000.0,False,False,총액(DBO매핑≈IFRS_DBO),
00120076,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",195372000000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,14031598668.0,True,195372000000.0,False,,True,False,총액(PA없음),
00120216,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,419000000.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,419000000.0,False,,False,,False,False,순액(레이블),
00120438,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,0.0,dart_InvestedAssetForPostemploymentBenefit,50819175944.0,False,,False,,False,False,순액추정(퇴직급여부채),ZERO_VAL
00120483,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,551389727.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,17374017.0,False,,False,,False,False,순액추정(퇴직급여부채),
00120526,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",993031548000.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,76941333429.0,True,993031548000.0,True,1063691404000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00120562,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",1077122000000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-73158000000.0,True,1077122000000.0,True,1150280000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00120571,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",344909000000.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,7927000000.0,True,344909000000.0,True,362319000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00120872,,,,,dart_InvestedAssetForPostemploymentBenefit,846677857.0,False,,False,,False,False,NetDBO만,
00120924,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,1102462243.0,dart_InvestedAssetForPostemploymentBenefit,15244304552.0,False,,False,,False,False,순액추정(퇴직급여부채),
00120988,,,,,entity00120988_NetDefinedBenefitAssetsOfNoncurrentAssets,16897309869.0,False,,False,,False,False,NetDBO만,
