corp_code,rcept_2020,rcept_2021,rcept_2022,rcept_2023,rcept_2024,corp_name,rcept_2025
00125965,20210322001134,20220322001117,20230323001131,20240322000008,20250321001109,케이에이치미래물산,
00125974,20231212000331,20231212000335,20240821000566,20240821000569,20250814002051,삼부토건,20260323001380
00126061,20210329000971,20220330001676,20230330001568,20240329001045,20250327000002,대한상선,
00126089,20210406002956,20220322000990,20230324000003,20250331004364,20250604000001,DH오토넥스,
00126186,20210309000603,20220308000737,20230307000606,20240329003204,20250311001129,삼성에스디에스,20260310002989
00126201,20210318000391,20220317001008,20230321001375,20240319000751,20250320001319,삼성공조,20260319001154
00126256,20210310001045,20220308000939,20230308000737,20240612000329,20250331004004,삼성생명,20260311004614
00126292,20210310000928,20220308000831,20230308000723,20240312000868,20250312000920,삼성카드,20260311004049
00126308,20210517002076,20220308000672,20230831001403,20240329003421,20250814003670,삼성E&A,20260311003927
00126362,20210309000252,20220308000915,20230313000726,20240312000853,20250311001275,삼성SDI,20260310002954
00126371,20210309000338,20220308000667,20230307000653,20240329002895,20250311001190,삼성전기,20260310003071
00126380,20210309000744,20220308000798,20230307000542,20240312000736,20250311001085,삼성전자,20260310002820
00126414,20210707000529,20220812000933,20230320001021,20240320002024,20250814003559,삼성제약,20260318001547
00126478,20210311000965,20220310001057,20230309000699,20240315000850,20250319000397,삼성중공업,20260312001037
00126487,20210315000334,20220816001167,20230321001401,20240320001670,20250318000985,F&F 홀딩스,20260318001442
00126566,20210319000790,20220812000030,20230321001337,20240329000902,20250317000990,한화에어로스페이스,20260319000633
00126779,20210318000648,20220325000460,20230315001212,20240314001254,20250313001287,삼아알미늄,20260318000860
00126788,20210322000212,20220322000399,20230322001054,20240320001977,20250320001308,삼아제약,20260320000004
00126937,20210318001293,20220322001008,20230316001063,20240328001539,20250320000941,삼양홀딩스,20260323001299
00126955,20210318001425,20220315001195,20251112000498,20240320001358,20250318001186,삼양식품,20260318001082
00127042,20210311001144,20220331003424,20230315001242,20240314001152,20250321001357,삼양통상,20260319000873
00127158,20210517001174,20220323000416,20230320000388,20240402003607,20250321000753,씨아이테크,20260323001571
00127167,20210324000625,20220317000637,20230524000304,20240320000814,20250318000675,삼영무역,20260318000524
00127200,20210311000178,20220310001191,20230316001053,20240326000917,20250320001464,삼영전자공업,20260319001319
00127255,20210325000502,20220322000953,20230713000197,20240321001477,20250320000750,삼영,20260323000789
00127459,20210331003423,20220331003323,20230331003403,20240401004395,20250331004080,삼우씨엠건축사사무소,
00127699,20210517002068,20220516002735,20230331002341,20240328000288,20250331000237,유네코,
00127802,20210318000062,20220329000395,20230316001338,20240314001617,20250313001328,삼익THK,20260319001288
00127857,20210322000347,20220322000742,20230322000313,20240321000882,20250710000455,삼익악기,20260320001325
00127909,20210604000267,20220318000567,20230317000420,20240315000519,20250314001041,삼일,20260319000769
00127936,20210329000981,20220316000845,20230323000615,20240322000965,20250320001455,삼일기업공사,20260320001358
00127954,20210331002613,20220318000545,20230317000800,20240320001012,20250320000745,CJ프레시웨이,20260319000895
00128032,20210311000157,20220316000554,20230316001021,20240314001673,20250328001724,삼일제약,20260318001625
00128111,20210305000701,20220311000799,20230320001012,20240315000766,20250313001212,포스코엠텍,20260318000807
00128175,20210316001183,20220316000432,20230320001065,20240318000536,20250317000887,원익큐브,20260318000858
00128227,20210317000095,20220323001311,20230323000457,20240320000477,20250327001293,삼정펄프,20260319000474
00128315,20210318000777,20220317000523,20230316000988,20240315000002,20250313001096,삼지전자,20260317000862
00128412,20210318000733,20220317000889,20230410003453,20240314001307,20250313001200,삼진제약,20260316001338
00128546,20210315000552,20220321001117,20230321000689,20240320001960,20250324000897,삼천당제약,20260320001096
00128555,20210318001068,20220317001251,20230316001421,20240319000801,20250813001129,삼천리,20260312000794
00128607,20210311000254,20220310000025,20230309000095,20241107000333,20250313000648,삼천리자전거,20260312001435
00128661,20210318000767,20220317000642,20230316000647,20240314001752,20250312001100,에스에이엠티,20260317000665
00128926,20211101000202,20220228005732,20230309000248,20240308000378,20250310000287,삼현철강,20260306000369
00128971,20210317001218,20220315001257,20230315000019,20240319000567,20250314001622,디엘건설,
00128980,20210309000431,20220315000910,20230320000375,20240321001103,20250317000096,삼호개발,20260316000588
00129013,20210319000697,20220321000834,20230320000740,20240319000639,20250317000808,CJ씨푸드,20260323001443
00129235,20210608000200,20220317000402,20230316000542,20240314001652,20250320000947,삼화왕관,20260319000454
00129271,20210318000581,20220317001080,20230316001182,20240314000726,20250313000817,삼화전기,20260319000867
00129280,20210318000832,20220317000960,20231017000217,20240314000709,20250313000955,삼화전자공업,20260319001013
00129350,20210318000813,20220317000863,20230316001232,20240314001464,20250313000953,삼화콘덴서공업,20260319001054
00129387,20210317000464,20220316000363,20230316001290,20240320000357,20250312000816,삼화페인트공업,20260318000462
00129420,20210316001027,20220711000510,20230321000720,20240320001782,20250321001470,까뮤이앤씨,20260318000955
00129509,20210317000465,20220317000917,20230711000198,20240416000412,20250319000814,한익스프레스,20260320000351
00129554,20210318001168,20220323000490,20230322000815,20240321000774,20250814002546,갤럭시아에스엠,20260320001005
00129615,20210316000301,20220321000755,20230321000395,20240315000798,20250317000563,상보,20260317000588
00129642,20210319000704,20220318001064,20230317000349,20240315000633,20250314001195,상신브레이크,20260318001187
00129679,20210428000731,20220321001318,20230321001403,20240320001551,20250318001288,녹십자,20260318001316
00129989,20210315000702,20220408002366,20230315000297,20240315000492,20250314000812,코스모신소재,20260316001442
00130046,20210330001266,20220330000811,20231227000245,20240328000996,20250430000765,다함이텍,
00130091,20210416000053,20220323001080,20230310000888,20240311000607,20250814000253,샘표,20260313001077
00130152,20210329000602,20220329000056,20230331000060,20240326000336,20250331000166,서광,
00130383,20210322001100,20220321000985,20230320000565,20240321000430,20250318001411,서부T&D,20260319000002
00130408,20210819000075,20220323000851,20230317000306,20240315000495,20250317000347,서산,20260316000539
00130587,20210318000661,20220323001224,20230323001510,20240321001873,20250320001197,서울전자통신,20260320001349
00130684,20210315000572,20220316001413,20230315000963,20240319000303,20250703000161,서울도시가스,20260318000625
00130763,20210322000995,20220322000455,20230322001336,20240320002057,20250327001143,서울반도체,20260319000003
00130772,20210318000400,20220317001064,20230316000964,20240321001674,20250320001108,SBS,20260319001224
00130879,20210317000932,20220323000713,20230323000423,20240320001070,20250320000850,서울식품공업,20260319000927
00130888,20210331000140,20220331003561,,,,서울신문사,
00131018,20210318001177,20220317001312,20230322000902,20240320001139,20250320001077,서울제약,20260319000691
00131054,20210317000664,20220316000791,20230315000887,20240318000590,20250318000789,유진증권,20260318000844
00131197,20210316000275,20230309000649,20230323000835,20240320000669,20250320001156,서원,20260323000852
00131328,20210329000108,20220328000303,20230329000192,,,두함지개발,
00131504,20210319000597,20220318000940,20230718000083,20240321000865,20250319000985,서한,20260323001404
00131692,20210318000555,20220317000935,20230316001280,20240321001350,20250320000847,서흥,20260319001055
00131780,20210322000867,20220404002305,20231114001467,20240319000871,20250318000975,SK네트웍스,20260318001112
00131799,20210331002836,20220816002384,20230331002927,20240401003976,20250331003830,에스케이에코플랜트,
00131832,20210323000907,20220322000926,20230321001269,20240320001824,20250318001277,SK디스커버리,20260317000867
00131850,20210317000735,20220316001039,20230324000127,20240315000894,20250319001113,SK증권,20260316000883
00131896,20210331001296,20220316000590,20230315000363,20240313001244,20250321001544,선광,20260318001613
00131939,20210326000766,20231229000030,20240502000538,20240502000551,20250926000794,선도전기,20260319000984
00132202,20210324000697,20220323001247,20230316000901,20240321000816,20250320000733,선진뷰티사이언스,20260318001120
00132211,20210322001090,20220812000487,20230515001480,20240321001713,20250321001205,SUN&L,20260323000705
00132318,20210323000580,20220321000377,20230321000580,20240320000640,20250320001354,성광벤드,20260319000739
00132354,20210330001312,20220331002932,20230330001467,20240326000734,20250317000970,쿠쿠홀딩스,20260316001353
00132488,20210315001008,20220331002889,20230314001162,20240312000968,20250312000995,신세계톰보이,20260316001217
00132628,20210318000527,20220331000062,20230317000008,20240315000212,20250320000385,성문전자,20260318000170
00132637,20210317001135,20220510000724,20230320000820,20240319000775,20250318000868,동원시스템즈,20260318001524
00132725,20210316000693,20220315000678,20230310001031,20240320000890,20250318000798,SB성보,20260318001484
00132804,20210318001113,20220322000761,20230314001035,20240313001512,20250312000954,성신양회,20260318001369
00132868,20210322001033,20220322000888,20230322000752,20240321001113,20250320000581,성안머티리얼스,20260318000501
00132992,20210322000395,20220322000611,20230322000773,20240320000743,20250320001214,성우하이텍,20260319000729
00133089,20210331001156,20220331001549,20230331001628,20240401002601,20250331003305,성원,
00133238,20210331000366,20220331003616,20230511000234,20240611000578,,성지건설,
00133317,20210331001090,20220331001712,20230331001178,20240329001512,20250331000597,에스티씨라이프,
00133335,20210316001044,20220315001222,20230314001199,20240318000483,20250317000553,성창기업지주,20260318001159
00133511,20210316000692,20220316000435,20230317000464,20240318000337,20250318000626,SG세계물산,20260320000337
00133557,20210317000779,20220318000771,20230317000833,20240315000538,20250704000124,PN풍년,20260323000857
00133618,20210326001276,20220310000216,20230322000452,20240315000554,20250318000783,세기상사,20260318000600
00133663,20210323000648,20220323000381,20230321000571,20240320000575,20250321001029,세동,20260323000453
00133706,20210318000861,20220323000788,20230316000858,20240314001202,20250314001620,한국제지,20260318001240
00133715,20210331002031,20220609000600,20230331003685,20240401002714,20250905000125,대주코레스,
00133751,20210316000465,20220316000079,20230314000335,20240312000421,20250317000288,세명전기,20260316000205
